Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
19.04.2023,Justo G. I.,2,6,6^2,6,,,1,2,74%,67% (49/73),62% (16/26),80% (8/10),38% (21/56),54% (15/28),83% (5/6),6,66% (61/92),43% (36/83),55% (97/175),3,87% (13/15),36% (5/14),62% (18/29),"['4', '2']","['5', '4']","['2', '0', '4', '2', '6', '2']",[],[],1.90
CHALLENGER MEN - SINGLES :  Vina Del Mar (Chile),clay,header
14.03.2023,Villanueva G.,0,0,2,,,,1,1,55%,48% (13/27),32% (7/22),29% (2/7),20% (6/30),47% (8/17),0% (0/4),4,41% (20/49),30% (14/47),35% (34/96),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],3.20
14.03.2023,Pellegrino A.,2,6,6,,,,2,2,64%,80% (24/30),53% (9/17),100% (4/4),52% (14/27),68% (15/22),71% (5/7),9,70% (33/47),59% (29/49),65% (62/96),8,100% (7/7),71% (5/7),86% (12/14),"['1', '0', '3', '0', '5', '0']","['1', '0', '4', '1']",[],[],[],1.32
CHALLENGER MEN - SINGLES :  Vina Del Mar (Chile) - Qualification,clay,header
13.03.2023,Villanueva G.,0,3,3,,,,0,0,73%,45% (20/44),56% (9/16),55% (6/11),33% (18/54),61% (23/38),13% (2/15),5,48% (29/60),45% (41/92),46% (70/152),3,44% (4/9),22% (2/9),33% (6/18),"['2', '5']","['3', '3']",[],[],[],1.50
13.03.2023,Leite W.,2,6,6,,,,0,2,59%,67% (36/54),39% (15/38),87% (13/15),55% (24/44),44% (7/16),45% (5/11),6,55% (51/92),52% (31/60),54% (82/152),5,78% (7/9),56% (5/9),67% (12/18),"['2', '0', '4', '0']","['3', '2', '4', '3', '6', '3']",[],[],[],2.49
12.03.2023,Villanueva G.,2,6^8,6,6,,,0,4,64%,65% (40/62),40% (14/35),50% (5/10),38% (20/52),57% (31/54),67% (8/12),5,55% (54/98),49% (52/106),52% (106/204),6,67% (10/15),53% (8/15),60% (18/30),"['2', '0', '4', '4']","['3', '2', '4', '3', '5', '4']","['1', '0', '3', '0', '5', '2']",[],[],1.50
12.03.2023,Artnak B.,1,7^10,4,2,,,4,5,49%,62% (32/52),43% (23/54),33% (4/12),35% (22/62),60% (21/35),50% (5/10),7,51% (54/106),45% (44/98),48% (98/204),4,47% (7/15),33% (5/15),40% (12/30),"['2', '3', '4', '3']","['3', '3', '4', '4']","['2', '4']",[],[],2.49
CHALLENGER MEN - SINGLES :  Santiago (Chile),clay,header
08.03.2023,Villanueva G.,0,0,1,,,,0,1,52%,50% (8/16),13% (2/15),0% (0/5),23% (8/35),40% (2/5),0% (0/3),4,32% (10/31),25% (10/40),28% (20/71),1,17% (1/6),0% (0/7),8% (1/13),[],[],[],[],[],2.32
08.03.2023,Casanova H.,2,6,6,,,,0,0,88%,77% (27/35),60% (3/5),100% (3/3),50% (8/16),87% (13/15),100% (5/5),13,75% (30/40),68% (21/31),72% (51/71),9,100% (7/7),83% (5/6),92% (12/13),"['2', '0', '4', '0', '6', '0']","['2', '0', '5', '1']",[],[],[],1.57
CHALLENGER MEN - SINGLES :  Santiago (Chile) - Qualification,clay,header
06.03.2023,Villanueva G.,0,4,4,,,,0,2,61%,69% (25/36),35% (8/23),43% (3/7),18% (7/38),63% (15/24),67% (2/3),10,56% (33/59),35% (22/62),45% (55/121),3,60% (6/10),20% (2/10),40% (8/20),"['2', '3', '4', '5']",[],[],[],[],2.54
06.03.2023,Gaio F.,2,6,6,,,,5,2,61%,82% (31/38),38% (9/24),33% (1/3),31% (11/36),65% (15/23),57% (4/7),8,65% (40/62),44% (26/59),55% (66/121),3,80% (8/10),40% (4/10),60% (12/20),"['2', '0', '5', '3', '6', '4']","['6', '4']",[],[],[],1.48
05.03.2023,Villanueva G.,2,6,6,,,,0,1,93%,68% (26/38),0% (0/3),67% (2/3),60% (18/30),68% (17/25),50% (6/12),9,63% (26/41),64% (35/55),64% (61/96),11,86% (6/7),86% (6/7),86% (12/14),"['1', '0', '3', '2', '5', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.06
05.03.2023,Becerra Otarola I. A.,0,2,0,,,,2,4,55%,40% (12/30),32% (8/25),50% (6/12),32% (12/38),100% (3/3),33% (1/3),6,36% (20/55),37% (15/41),36% (35/96),2,14% (1/7),14% (1/7),14% (2/14),"['1', '1']",[],[],[],[],8.20
ATP - SINGLES :  Acapulco (Mexico) - Qualification,hard,header
26.02.2023,Villanueva G.,0,3,2,,,,1,10,51%,65% (17/26),32% (8/25),33% (2/6),23% (7/30),33% (5/15),100% (1/1),1,10,0% (0/0),4,49% (25/51),27% (12/45),39% (37/96),2,50% (4/8),11% (1/9),29% (5/17),"['3', '4']",[],[],[],[],2.02
26.02.2023,Statham J. R.,2,6,6,,,,2,1,67%,77% (23/30),67% (10/15),0% (0/1),35% (9/26),68% (17/25),67% (4/6),2,1,0% (0/0),6,73% (33/45),51% (26/51),61% (59/96),6,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '5', '3']","['1', '0', '3', '0']",[],[],[],1.73
ITF MEN - SINGLES :  M25 Santo Domingo 2 (Dominican Republic),hard,header
ITF MEN - SINGLES :  M25 Santo Domingo (Dominican Republic),hard,header
CHALLENGER MEN - SINGLES :  Concepcion (Chile) - Qualification,clay,header
23.01.2023,Villanueva G.,0,3,6^5,,,,2,4,46%,66% (23/35),59% (24/41),75% (6/8),23% (9/40),42% (14/33),25% (1/4),5,62% (47/76),32% (23/73),47% (70/149),2,80% (8/10),9% (1/11),43% (9/21),[],"['3', '3']",[],[],[],2.19
23.01.2023,Seyboth Wild T.,2,6,7^7,,,,8,3,55%,78% (31/40),58% (19/33),75% (3/4),34% (12/35),41% (17/41),25% (2/8),7,68% (50/73),38% (29/76),53% (79/149),3,91% (10/11),20% (2/10),57% (12/21),"['2', '0']","['3', '2']",[],[],[],1.63
CHALLENGER MEN - SINGLES :  Piracicaba (Brazil) - Qualification,clay,header
16.01.2023,Villanueva G.,0,4,4,,,,2,2,57%,63% (22/35),50% (13/26),50% (3/6),36% (20/56),42% (10/24),20% (1/5),6,57% (35/61),38% (30/80),46% (65/141),2,70% (7/10),10% (1/10),40% (8/20),"['2', '4']",[],[],[],[],2.17
16.01.2023,Lavagno E.,2,6,6,,,,5,2,70%,64% (36/56),58% (14/24),80% (4/5),37% (13/35),50% (13/26),50% (3/6),6,63% (50/80),43% (26/61),54% (76/141),4,90% (9/10),30% (3/10),60% (12/20),"['2', '1', '4', '1']","['3', '2']",[],[],[],1.65
15.01.2023,Villanueva G.,2,6,6,,,,0,2,71%,53% (16/30),58% (7/12),67% (4/6),74% (14/19),88% (14/16),100% (7/7),8,55% (23/42),80% (28/35),66% (51/77),7,71% (5/7),100% (7/7),86% (12/14),"['2', '0', '3', '1', '5', '1', '6', '2']","['2', '0', '4', '0', '6', '0']",[],[],[],1.01
15.01.2023,Cury Bueres M.,0,2,0,,,,0,5,54%,26% (5/19),13% (2/16),0% (0/7),47% (14/30),42% (5/12),33% (2/6),4,20% (7/35),45% (19/42),34% (26/77),1,0% (0/7),29% (2/7),14% (2/14),"['1', '2', '2', '5']",[],[],[],[],13.00
CHALLENGER MEN - SINGLES :  Tigre 2 (Argentina),clay,header
13.01.2023,Villanueva G.,0,2,6^0,,,,0,4,53%,48% (20/42),61% (23/38),75% (6/8),13% (4/30),30% (8/27),0% (0/1),4,54% (43/80),21% (12/57),40% (55/137),1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],3.72
13.01.2023,De Jong J.,2,6,7^7,,,,5,0,53%,87% (26/30),70% (19/27),100% (1/1),52% (22/42),39% (15/38),25% (2/8),10,79% (45/57),46% (37/80),60% (82/137),5,100% (10/10),20% (2/10),60% (12/20),"['4', '2', '6', '2']",[],[],[],[],1.26
12.01.2023,Villanueva G.,2,6,6,,,,0,3,65%,70% (28/40),59% (13/22),86% (6/7),37% (13/35),63% (12/19),57% (4/7),7,66% (41/62),46% (25/54),57% (66/116),3,89% (8/9),44% (4/9),67% (12/18),"['1', '0', '3', '2']","['1', '0', '4', '1']",[],[],[],2.11
12.01.2023,Sanchez Jover C.,0,4,2,,,,0,0,65%,63% (22/35),37% (7/19),43% (3/7),30% (12/40),41% (9/22),14% (1/7),7,54% (29/54),34% (21/62),43% (50/116),2,56% (5/9),11% (1/9),33% (6/18),"['2', '2']",[],[],[],[],1.69
10.01.2023,Villanueva G.,2,6,2,6,,,1,4,66%,59% (29/49),48% (12/25),60% (6/10),47% (29/62),59% (19/32),44% (7/16),7,55% (41/74),51% (48/94),53% (89/168),6,64% (7/11),58% (7/12),61% (14/23),"['2', '1', '4', '1', '6', '1']","['2', '4']","['1', '1', '4', '2', '6', '2']",[],[],1.67
10.01.2023,Zhu E.,1,1,6,2,,,4,3,66%,53% (33/62),41% (13/32),56% (9/16),41% (20/49),52% (13/25),40% (4/10),6,49% (46/94),45% (33/74),47% (79/168),3,42% (5/12),36% (4/11),39% (9/23),[],"['1', '0', '4', '1', '5', '2']","['1', '0']",[],[],2.13
CHALLENGER MEN - SINGLES :  Tigre (Argentina),clay,header
07.01.2023,Villanueva G.,0,4,0,,,,0,4,60%,55% (18/33),32% (7/22),58% (7/12),21% (6/29),56% (9/16),100% (1/1),4,45% (25/55),33% (15/45),40% (40/100),2,38% (3/8),13% (1/8),25% (4/16),"['4', '3']",[],[],[],[],2.09
07.01.2023,Dellien Velasco M. A.,2,6,6,,,,2,3,64%,79% (23/29),44% (7/16),0% (0/1),45% (15/33),68% (15/22),42% (5/12),7,67% (30/45),55% (30/55),60% (60/100),9,88% (7/8),63% (5/8),75% (12/16),"['4', '4', '6', '4']","['2', '0', '4', '0', '6', '0']",[],[],[],1.70
06.01.2023,Villanueva G.,2,7,6^5,6,,,1,6,70%,57% (49/86),30% (11/37),40% (6/15),46% (26/57),68% (32/47),79% (11/14),6,49% (60/123),56% (58/104),52% (118/227),3,47% (8/17),65% (11/17),56% (19/34),"['3', '4', '5', '4', '6', '5']","['1', '2', '3', '2', '4', '3', '6', '5']","['2', '2', '3', '3', '5', '3', '6', '4']",[],[],1.48
06.01.2023,Aboian V.,1,5,7^7,4,,,2,1,55%,54% (31/57),32% (15/47),21% (3/14),43% (37/86),70% (26/37),60% (9/15),5,44% (46/104),51% (63/123),48% (109/227),2,35% (6/17),53% (9/17),44% (15/34),"['4', '2', '5', '5']","['2', '0', '3', '3', '5', '5', '6', '6']","['2', '1', '3', '2', '4', '5']",[],[],2.59
05.01.2023,Villanueva G.,2,6,6,,,,2,0,72%,77% (24/31),75% (9/12),0% (0/0),44% (14/32),52% (16/31),50% (4/8),6,77% (33/43),48% (30/63),59% (63/106),5,100% (8/8),44% (4/9),71% (12/17),"['3', '2', '5', '2']","['3', '2', '6', '3']",[],[],[],2.36
05.01.2023,Bertola R.,0,2,3,,,,2,4,51%,56% (18/32),48% (15/31),50% (4/8),23% (7/31),25% (3/12),0% (0/0),5,52% (33/63),23% (10/43),41% (43/106),1,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],1.55
04.01.2023,Villanueva G.,2,6,2,6,,,2,3,55%,64% (34/53),49% (21/43),77% (10/13),29% (12/42),60% (26/43),63% (5/8),7,57% (55/96),45% (38/85),51% (93/181),5,75% (9/12),38% (5/13),56% (14/25),"['3', '2', '5', '2']","['2', '5']","['3', '2', '6', '3']",[],[],2.46
04.01.2023,Roca Batalla O.,1,2,6,3,,,3,6,49%,71% (30/42),40% (17/43),38% (3/8),36% (19/53),51% (22/43),23% (3/13),5,55% (47/85),43% (41/96),49% (88/181),5,62% (8/13),25% (3/12),44% (11/25),[],"['2', '0', '4', '0', '6', '2']",[],[],[],1.51
CHALLENGER MEN - SINGLES :  Temuco (Chile),hard,header
23.11.2022,Villanueva G.,0,3,4,,,,0,5,49%,55% (18/33),43% (15/35),64% (9/14),36% (16/45),52% (14/27),33% (3/9),10,49% (33/68),42% (30/72),45% (63/140),3,44% (4/9),30% (3/10),37% (7/19),"['1', '2', '3', '2']","['3', '5']",[],[],[],1.61
23.11.2022,Farjat T.,2,6,6,,,,8,7,63%,64% (29/45),48% (13/27),67% (6/9),45% (15/33),57% (20/35),36% (5/14),8,58% (42/72),51% (35/68),55% (77/140),6,70% (7/10),56% (5/9),63% (12/19),"['2', '0', '3', '3', '5', '3']","['1', '0', '4', '1']",[],[],[],2.23
CHALLENGER MEN - SINGLES :  Sao Leopoldo (Brazil),clay,header
15.11.2022,Villanueva G.,0,3,3,,,,1,4,43%,72% (18/25),39% (13/33),33% (2/6),28% (10/36),43% (12/28),13% (1/8),5,53% (31/58),34% (22/64),43% (53/122),2,56% (5/9),11% (1/9),33% (6/18),"['1', '0']",[],[],[],[],5.60
15.11.2022,Diaz Acosta F.,2,6,6,,,,4,0,56%,72% (26/36),57% (16/28),88% (7/8),28% (7/25),61% (20/33),67% (4/6),6,66% (42/64),47% (27/58),57% (69/122),5,89% (8/9),44% (4/9),67% (12/18),"['3', '3', '5', '3']","['4', '3', '6', '3']",[],[],[],1.12
CHALLENGER MEN - SINGLES :  Montevideo (Uruguay),clay,header
09.11.2022,Villanueva G.,0,4,6^9,,,,0,2,72%,68% (41/60),43% (10/23),67% (4/6),36% (21/58),40% (14/35),14% (1/7),5,61% (51/83),38% (35/93),49% (86/176),2,82% (9/11),9% (1/11),45% (10/22),"['4', '5']",[],[],[],[],2.52
09.11.2022,Paz J. P.,2,6,7^11,,,,6,1,62%,64% (37/58),60% (21/35),86% (6/7),32% (19/60),57% (13/23),33% (2/6),6,62% (58/93),39% (32/83),51% (90/176),3,91% (10/11),18% (2/11),55% (12/22),"['4', '2', '6', '4']",[],[],[],[],1.49
CHALLENGER MEN - SINGLES :  Montevideo (Uruguay) - Qualification,clay,header
08.11.2022,Villanueva G.,0,3,4,,,,1,7,57%,68% (23/34),42% (11/26),57% (4/7),22% (8/36),41% (9/22),50% (1/2),4,57% (34/60),29% (17/58),43% (51/118),2,67% (6/9),10% (1/10),37% (7/19),[],"['2', '0']",[],[],[],1.67
08.11.2022,Zeballos F.,2,6,6,,,,7,2,62%,78% (28/36),59% (13/22),50% (1/2),32% (11/34),58% (15/26),43% (3/7),6,71% (41/58),43% (26/60),57% (67/118),3,90% (9/10),33% (3/9),63% (12/19),"['4', '2']","['1', '2', '5', '4']",[],[],[],2.12
07.11.2022,Villanueva G.,2,7^7,6,,,,0,4,56%,58% (28/48),54% (20/37),73% (11/15),35% (11/31),70% (21/30),83% (5/6),13,56% (48/85),52% (32/61),55% (80/146),4,64% (7/11),50% (5/10),57% (12/21),"['1', '2', '3', '2']","['2', '0', '3', '1', '4', '2']",[],[],[],1.05
07.11.2022,Acosta D.,0,6^0,3,,,,2,2,51%,65% (20/31),30% (9/30),17% (1/6),42% (20/48),46% (17/37),27% (4/15),5,48% (29/61),44% (37/85),45% (66/146),3,50% (5/10),36% (4/11),43% (9/21),"['2', '0', '5', '5']","['1', '2', '2', '3']",[],[],[],8.70
CHALLENGER MEN - SINGLES :  Lima 2 (Peru) - Qualification,clay,header
CHALLENGER MEN - SINGLES :  Coquimbo 2 (Chile),clay,header
18.10.2022,Villanueva G.,0,4,3,,,,1,0,67%,41% (16/39),53% (10/19),40% (4/10),46% (21/46),40% (8/20),57% (4/7),4,45% (26/58),44% (29/66),44% (55/124),3,33% (3/9),40% (4/10),37% (7/19),"['2', '3', '4', '5']","['2', '3', '3', '4']",[],[],[],5.85
18.10.2022,Cerundolo J. M.,2,6,6,,,,1,3,70%,54% (25/46),60% (12/20),43% (3/7),59% (23/39),47% (9/19),60% (6/10),7,56% (37/66),55% (32/58),56% (69/124),4,60% (6/10),67% (6/9),63% (12/19),"['2', '0', '5', '3', '6', '4']","['2', '0', '4', '2', '5', '3']",[],[],[],1.11
CHALLENGER MEN - SINGLES :  Rio de Janeiro (Brazil),clay,header
11.10.2022,Villanueva G.,0,4,2,,,,0,3,60%,39% (13/33),55% (12/22),38% (3/8),26% (10/38),58% (11/19),40% (2/5),7,45% (25/55),37% (21/57),41% (46/112),2,44% (4/9),22% (2/9),33% (6/18),"['1', '0', '3', '4']",[],[],[],[],4.06
11.10.2022,Cecchinato M.,2,6,6,,,,4,1,67%,74% (28/38),42% (8/19),60% (3/5),61% (20/33),45% (10/22),63% (5/8),7,63% (36/57),55% (30/55),59% (66/112),4,78% (7/9),56% (5/9),67% (12/18),"['2', '2', '4', '2', '6', '4']","['3', '1', '6', '2']",[],[],[],1.22
CHALLENGER MEN - SINGLES :  Campinas (Brazil),clay,header
05.10.2022,Villanueva G.,1,4,7,2,,,0,5,54%,60% (27/45),47% (18/38),29% (2/7),17% (6/35),51% (26/51),60% (3/5),6,54% (45/83),37% (32/86),46% (77/169),3,67% (10/15),20% (3/15),43% (13/30),"['3', '5']","['2', '0', '7', '5']",[],[],[],2.74
05.10.2022,Mena F.,2,6,5,6,,,8,2,41%,83% (29/35),49% (25/51),40% (2/5),40% (18/45),53% (20/38),71% (5/7),10,63% (54/86),46% (38/83),54% (92/169),5,80% (12/15),33% (5/15),57% (17/30),"['2', '1', '4', '1']","['2', '3']","['1', '0', '3', '0']",[],[],1.44
04.10.2022,Villanueva G.,2,0,6,6,,,0,3,53%,68% (23/34),40% (12/30),38% (3/8),42% (32/76),56% (14/25),42% (5/12),5,55% (35/64),46% (46/101),49% (81/165),3,58% (7/12),38% (5/13),48% (12/25),[],"['1', '0', '3', '0']","['3', '2', '4', '3', '6', '3']",[],[],1.68
04.10.2022,Pereira J.,1,6,4,3,,,7,4,75%,58% (44/76),44% (11/25),58% (7/12),32% (11/34),60% (18/30),63% (5/8),6,54% (55/101),45% (29/64),51% (84/165),6,62% (8/13),42% (5/12),52% (13/25),"['2', '0', '4', '0', '6', '0']","['1', '3']","['3', '3']",[],[],2.09
CHALLENGER MEN - SINGLES :  Campinas (Brazil) - Qualification,clay,header
03.10.2022,Villanueva G.,2,6,6,,,,3,0,54%,67% (20/30),54% (14/26),50% (3/6),37% (11/30),72% (21/29),55% (6/11),9,61% (34/56),54% (32/59),57% (66/115),4,67% (6/9),60% (6/10),63% (12/19),"['1', '0', '2', '1', '6', '3']","['2', '2', '4', '4', '6', '4']",[],[],[],1.59
03.10.2022,Leite W.,0,3,4,,,,2,1,51%,63% (19/30),28% (8/29),45% (5/11),33% (10/30),46% (12/26),50% (3/6),4,46% (27/59),39% (22/56),43% (49/115),2,40% (4/10),33% (3/9),37% (7/19),"['1', '1']","['2', '1', '3', '2']",[],[],[],2.27
02.10.2022,Sakamoto P.,1,6,2,,,,4,1,47%,75% (15/20),48% (11/23),50% (1/2),32% (6/19),67% (10/15),60% (3/5),7,60% (26/43),47% (16/34),55% (42/77),7,83% (5/6),50% (3/6),67% (8/12),"['3', '1', '5', '1']","['1', '0']",[],[],[],2.30
02.10.2022,Villanueva G.,0,1,3,,,,2,2,56%,68% (13/19),33% (5/15),40% (2/5),25% (5/20),52% (12/23),50% (1/2),6,53% (18/34),40% (17/43),45% (35/77),3,50% (3/6),17% (1/6),33% (4/12),[],"['2', '2']",[],[],[],1.58
CHALLENGER MEN - SINGLES :  Buenos Aires 2 (Argentina),clay,header
27.09.2022,Villanueva G.,0,2,4,,,,2,0,62%,55% (21/38),52% (12/23),57% (4/7),26% (9/35),18% (3/17),0% (0/2),4,54% (33/61),23% (12/52),40% (45/113),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],3.96
27.09.2022,Hanfmann Y.,2,6,6,,,,0,0,67%,74% (26/35),82% (14/17),100% (2/2),45% (17/38),48% (11/23),43% (3/7),12,77% (40/52),46% (28/61),60% (68/113),5,100% (9/9),33% (3/9),67% (12/18),"['2', '1', '4', '1']","['5', '4']",[],[],[],1.23
CHALLENGER MEN - SINGLES :  Villa Maria (Argentina),clay,header
20.09.2022,Villanueva G.,0,6^5,3,,,,2,2,64%,60% (29/48),52% (14/27),70% (7/10),27% (13/49),56% (15/27),29% (2/7),6,57% (43/75),37% (28/76),47% (71/151),3,70% (7/10),18% (2/11),43% (9/21),"['4', '4']","['2', '1']",[],[],[],2.27
20.09.2022,Navone M.,2,7^7,6,,,,1,3,64%,73% (36/49),44% (12/27),71% (5/7),40% (19/48),48% (13/27),30% (3/10),6,63% (48/76),43% (32/75),53% (80/151),5,82% (9/11),30% (3/10),57% (12/21),"['1', '0']","['3', '3', '5', '3']",[],[],[],1.59
CHALLENGER MEN - SINGLES :  Tulln (Austria) - Qualification,clay,header
04.09.2022,Villanueva G.,0,6^4,2,,,,0,1,57%,63% (31/49),35% (13/37),73% (11/15),42% (21/50),35% (9/26),29% (2/7),5,51% (44/86),39% (30/76),46% (74/162),2,60% (6/10),20% (2/10),40% (8/20),"['1', '0', '6', '5']",[],[],[],[],1.68
04.09.2022,Kopp S.,2,7^7,6,,,,0,1,66%,58% (29/50),65% (17/26),71% (5/7),37% (18/49),65% (24/37),27% (4/15),7,61% (46/76),49% (42/86),54% (88/162),4,80% (8/10),40% (4/10),60% (12/20),"['5', '5', '6', '6']","['1', '0', '4', '1']",[],[],[],2.10
CHALLENGER MEN - SINGLES :  Como (Italy),clay,header
30.08.2022,Villanueva G.,1,4,7^7,6^5,,,3,1,57%,61% (41/67),57% (29/51),64% (7/11),27% (18/67),54% (26/48),43% (3/7),9,59% (70/118),38% (44/115),49% (114/233),3,76% (13/17),18% (3/17),47% (16/34),[],"['1', '1', '5', '5']","['2', '1']",[],[],3.14
30.08.2022,Bonadio R.,2,6,6^4,7^7,,,6,6,58%,73% (49/67),46% (22/48),57% (4/7),39% (26/67),43% (22/51),36% (4/11),6,62% (71/115),41% (48/118),51% (119/233),3,82% (14/17),24% (4/17),53% (18/34),"['2', '1']","['1', '0', '2', '1']","['5', '5']",[],[],1.33
CHALLENGER MEN - SINGLES :  Banja Luka (Bosnia and Herzegovina),clay,header
25.08.2022,Villanueva G.,0,4,0,,,,2,2,65%,54% (19/35),37% (7/19),38% (3/8),17% (5/29),56% (9/16),100% (1/1),4,48% (26/54),31% (14/45),40% (40/99),2,38% (3/8),13% (1/8),25% (4/16),"['1', '1']",[],[],[],[],2.24
25.08.2022,Vatutin A.,2,6,6,,,,3,2,64%,83% (24/29),44% (7/16),0% (0/1),46% (16/35),63% (12/19),63% (5/8),7,69% (31/45),52% (28/54),60% (59/99),7,88% (7/8),63% (5/8),75% (12/16),"['1', '0', '3', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.65
23.08.2022,Villanueva G.,2,7^9,6,,,,1,2,69%,71% (35/49),68% (15/22),83% (5/6),35% (19/54),47% (7/15),43% (3/7),7,70% (50/71),38% (26/69),54% (76/140),5,90% (9/10),30% (3/10),60% (12/20),"['3', '1']","['3', '2', '5', '2']",[],[],[],2.02
23.08.2022,Basic M.,0,6^7,2,,,,2,1,78%,65% (35/54),53% (8/15),57% (4/7),29% (14/49),32% (7/22),17% (1/6),7,62% (43/69),30% (21/71),46% (64/140),3,70% (7/10),10% (1/10),40% (8/20),"['3', '4']",[],[],[],[],1.73
CHALLENGER MEN - SINGLES :  Santo Domingo (Dominican Republic),clay,header
16.08.2022,Villanueva G.,0,0,5,,,,1,5,75%,55% (24/44),27% (4/15),38% (3/8),25% (8/32),29% (5/17),100% (1/1),6,47% (28/59),27% (13/49),38% (41/108),2,44% (4/9),11% (1/9),28% (5/18),[],"['4', '4']",[],[],[],6.02
16.08.2022,Carballes Baena R.,2,6,7,,,,0,0,65%,75% (24/32),71% (12/17),0% (0/1),45% (20/44),73% (11/15),63% (5/8),11,73% (36/49),53% (31/59),62% (67/108),6,89% (8/9),56% (5/9),72% (13/18),"['1', '0', '3', '0', '5', '0']","['4', '3', '6', '5']",[],[],[],1.13
CHALLENGER MEN - SINGLES :  Lima (Peru),clay,header
09.08.2022,Villanueva G.,0,2,3,,,,1,1,70%,53% (17/32),36% (5/14),0% (0/5),31% (9/29),46% (12/26),50% (1/2),6,48% (22/46),38% (21/55),43% (43/101),2,44% (4/9),13% (1/8),29% (5/17),"['1', '1']",[],[],[],[],1.89
09.08.2022,Burruchaga R. A.,2,6,6,,,,1,3,53%,69% (20/29),54% (14/26),50% (1/2),47% (15/32),64% (9/14),100% (5/5),7,62% (34/55),52% (24/46),57% (58/101),5,88% (7/8),56% (5/9),71% (12/17),"['1', '0', '3', '2', '5', '2']","['4', '3', '6', '3']",[],[],[],1.83
ATP - SINGLES :  Los Cabos (Mexico),hard,header
03.08.2022,Villanueva G.,0,6^1,4,,,,3,3,63%,64% (28/44),54% (14/26),33% (1/3),13% (5/39),49% (18/37),13% (1/8),5,60% (42/70),30% (23/76),45% (65/146),2,82% (9/11),9% (1/11),45% (10/22),"['1', '0']",[],[],[],[],7.10
03.08.2022,Johnson S.,2,7^7,6,,,,8,3,51%,87% (34/39),51% (19/37),88% (7/8),36% (16/44),46% (12/26),67% (2/3),12,70% (53/76),40% (28/70),55% (81/146),3,91% (10/11),18% (2/11),55% (12/22),"['2', '2']","['3', '2']",[],[],[],1.09
ATP - SINGLES :  Los Cabos (Mexico) - Qualification,hard,header
01.08.2022,Villanueva G.,0,4,3,,,,0,3,59%,66% (23/35),42% (10/24),57% (4/7),27% (10/37),46% (13/28),33% (1/3),6,56% (33/59),35% (23/65),45% (56/124),2,67% (6/9),10% (1/10),37% (7/19),"['1', '0']",[],[],[],[],4.66
01.08.2022,Hijikata R.,2,6,6,,,,6,3,57%,73% (27/37),54% (15/28),67% (2/3),34% (12/35),58% (14/24),43% (3/7),8,65% (42/65),44% (26/59),55% (68/124),5,90% (9/10),33% (3/9),63% (12/19),"['3', '3', '6', '4']","['2', '0']",[],[],[],1.20
31.07.2022,Villanueva G.,2,6,6,,,,0,2,60%,60% (18/30),50% (10/20),67% (4/6),65% (22/34),75% (12/16),70% (7/10),6,56% (28/50),68% (34/50),62% (62/100),6,71% (5/7),88% (7/8),80% (12/15),"['1', '0', '3', '0', '4', '1', '6', '1']","['2', '0', '4', '2', '6', '2']",[],[],[],1.24
31.07.2022,Alvarez Valdes L. C.,0,1,2,,,,0,1,68%,35% (12/34),25% (4/16),30% (3/10),40% (12/30),50% (10/20),33% (2/6),3,32% (16/50),44% (22/50),38% (38/100),2,13% (1/8),29% (2/7),20% (3/15),"['1', '3']","['2', '3']",[],[],[],4.20
